,genres,id
247,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",11423
248,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",11659
249,"[{'id': 35, 'name': 'Comedy'}]",678580
250,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",663558
251,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",337404
252,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",800
253,"[{'id': 18, 'name': 'Drama'}]",785534
254,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",381284
255,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",7347
256,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}, {'id': 16, 'name': 'Animation'}]",51482
257,"[{'id': 35, 'name': 'Comedy'}]",610461
258,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1955
259,"[{'id': 18, 'name': 'Drama'}]",538362
260,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",26022
261,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",120467
262,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",989937
263,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",55960
264,"[{'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",515001
265,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",53210
266,"[{'id': 18, 'name': 'Drama'}]",526702
267,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",9764
268,"[{'id': 35, 'name': 'Comedy'}]",529531
269,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",449176
270,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",400928
271,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",780
272,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",447365
273,"[{'id': 18, 'name': 'Drama'}]",310569
274,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",1091
275,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",582
276,"[{'id': 18, 'name': 'Drama'}]",821
277,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",106646
278,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",264644
279,"[{'id': 36, 'name': 'History'}, {'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",279
280,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",522518
281,"[{'id': 18, 'name': 'Drama'}]",5801
282,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",641
283,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 36, 'name': 'History'}]",339877
284,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",615457
285,"[{'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",115929
286,"[{'id': 10402, 'name': 'Music'}, {'id': 27, 'name': 'Horror'}]",37793
287,"[{'id': 18, 'name': 'Drama'}]",19426
288,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",521
289,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",204
290,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",307
291,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",962
292,"[{'id': 18, 'name': 'Drama'}]",14
293,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10770, 'name': 'TV Movie'}]",282848
294,"[{'id': 18, 'name': 'Drama'}]",20530
295,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",9277
296,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",673
297,"[{'id': 18, 'name': 'Drama'}]",12761
298,"[{'id': 37, 'name': 'Western'}]",938
299,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",568160
300,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",15
301,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",31439
302,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",110416
303,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",31217
304,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",429210
305,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",11104
306,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",524
307,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",359724
308,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",205596
309,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",28978
310,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",455661
311,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",28178
312,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",574074
313,"[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}]",378108
314,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",3175
315,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",315465
316,"[{'id': 35, 'name': 'Comedy'}]",58007
317,"[{'id': 18, 'name': 'Drama'}]",595
318,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",11778
319,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1396
320,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",140420
321,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",424694
322,"[{'id': 35, 'name': 'Comedy'}]",554596
323,"[{'id': 18, 'name': 'Drama'}]",13223
324,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",20453
325,"[{'id': 18, 'name': 'Drama'}]",2517
326,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",634649
327,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",14696
328,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",213
329,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",28422
330,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",25376
331,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",19542
332,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",18438
333,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",530915
334,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",12104
335,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",961323
336,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",43949
337,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",3090
338,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",714888
339,"[{'id': 18, 'name': 'Drama'}]",7508
340,"[{'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",652722
341,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",11658
342,"[{'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",961
343,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",15383
344,"[{'id': 18, 'name': 'Drama'}]",285700
345,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",947
346,"[{'id': 18, 'name': 'Drama'}]",785084
347,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",488623
348,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",1059
349,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",76
350,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",776503
351,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}]",770
352,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",482321
353,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",20803
354,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",24
355,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",862
356,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",640
357,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",414419
358,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",627
359,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",550205
360,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",29264
361,"[{'id': 35, 'name': 'Comedy'}]",38286
362,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1580
363,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",242828
364,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",426618
365,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",38360
366,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",10515
367,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}]",560066
368,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",916224
369,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",15244
370,"[{'id': 18, 'name': 'Drama'}]",1578
371,"[{'id': 18, 'name': 'Drama'}]",897
372,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",11712
373,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",1092
374,"[{'id': 18, 'name': 'Drama'}]",70
375,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",360814
376,"[{'id': 18, 'name': 'Drama'}]",10238
377,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",234
378,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",962232
379,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",237791
380,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}]",45752
381,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",41050
382,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",21334
383,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",110
384,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",28971
385,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",522402
386,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",775
387,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",654
388,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",149
389,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",458302
390,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",158445
391,"[{'id': 878, 'name': 'Science Fiction'}]",315620
392,"[{'id': 35, 'name': 'Comedy'}]",160885
393,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",501929
394,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",76203
395,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",14160
396,"[{'id': 18, 'name': 'Drama'}]",10404
397,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",3777
398,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",11010
399,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",745
400,"[{'id': 18, 'name': 'Drama'}]",405
401,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",920394
402,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",6715
403,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",698201
404,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 9648, 'name': 'Mystery'}]",142061
405,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",5925
406,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",30017
407,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",329
408,"[{'id': 35, 'name': 'Comedy'}]",23282
409,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10751, 'name': 'Family'}]",491480
410,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",37797
411,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",698948
412,"[{'id': 18, 'name': 'Drama'}]",552532
413,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",81
414,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",152532
415,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6977
416,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",78
417,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",579792
418,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",679
419,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",197
420,"[{'id': 16, 'name': 'Animation'}]",20722
421,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",615453
422,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",613868
423,"[{'id': 18, 'name': 'Drama'}]",10997
424,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",9323
425,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",10386
426,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]",455714
427,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",31411
428,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",10242
429,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",85
430,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",667520
431,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",438695
432,"[{'id': 35, 'name': 'Comedy'}]",20271
433,"[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",489412
434,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",296096
435,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",150540
436,"[{'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",8290
437,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",570503
438,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",10728
439,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",610150
440,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",10674
441,"[{'id': 37, 'name': 'Western'}]",33
442,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",746957
443,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",829
444,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",671
445,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",523781
446,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",183011
447,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",334533
448,"[{'id': 18, 'name': 'Drama'}]",47796
449,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1646
450,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",49964
451,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 36, 'name': 'History'}]",522212
452,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",7857
453,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",223
454,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",505262
455,"[{'id': 18, 'name': 'Drama'}]",316029
456,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}]",20875
457,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",20874
458,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",404378
459,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",2011
460,"[{'id': 35, 'name': 'Comedy'}]",3034
461,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",122906
462,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",594634
463,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",118340
464,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",194
465,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",32085
466,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",949
467,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}]",715931
468,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}]",17295
469,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",3870
470,"[{'id': 18, 'name': 'Drama'}]",1402
471,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",527774
472,"[{'id': 18, 'name': 'Drama'}]",7984
473,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",597
474,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",752
475,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 36, 'name': 'History'}]",331482
476,"[{'id': 18, 'name': 'Drama'}]",60243
477,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",69335
478,"[{'id': 18, 'name': 'Drama'}]",48035
479,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",31442
480,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10402, 'name': 'Music'}]",313369
481,"[{'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",198
482,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",938008
483,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",210577
484,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1892
485,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 37, 'name': 'Western'}]",698508
486,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",3083
487,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}]",503314
488,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",30060
489,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",13398
490,"[{'id': 18, 'name': 'Drama'}]",29455
491,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",3112
